"사업번호","구분코드","구분명","세부절차코드","세부절차명","일자","제목","상세내용"
"11170-100004001","","","150002","(변경)인가신청","20061215","",""
"11170-100004001","","","150002","(변경)인가신청","20061101","",""
"11170-100004001","","","145002","계약(변경)","20170609","",""
"11170-100004001","","","145002","계약(변경)","20110907","",""
"11170-100004001","","","145002","계약(변경)","20090817","",""
"11170-100004001","","","145002","계약(변경)","20070515","",""
"11170-100004001","","","145002","계약(변경)","20051102","",""
"11170-100004001","","","145001","업체선정","20070515","",""
"11170-100004001","","","145001","업체선정","20060912","",""
"11170-100004001","","","140003","(변경)승인신청","20060527","",""
"11170-100004001","","","130006","구역지정(변경)고시 : 서울시","20060119","용사역전면 도시환경정비구역지정",""
"11170-100004000","","","160002","(변경)인가신청","20121012","",""
"11170-100004000","","","230001","이전고시","20190228","",""
"11170-100004000","","","220001","조합해산","20191231","",""
"11170-100004000","","","210004","인가","20180921","",""
"11170-100004000","","","210003","인가고시","20180921","",""
"11170-100004000","","","200003","일반분양공고","20160513","효창4구역 입주자모집공고",""
"11170-100004000","","","200002","일반분양승인","20160512","효창4구역 입주자모집공고 승인",""
"11170-100004000","","","200001","입주자모집 승인신청","20160510","효창4구역 입주자모집공고 승인신청",""
"11170-100004000","","","190002","착공신고","20160509","",""
"11170-100004000","","","180002","철거완료","20160430","효창4구역 철거완료일",""
"11170-100004000","","","180001","철거신고","20151202","효창4구역 1차 철거신고",""
"11170-100004000","","","179002","이주완료","20160223","","세입자 및 현금청산자 협의 및 이주완료"
"11170-100004000","","","179001","이주개시","20150129","효창4구역 이주공고","2015년 1월 29일 이주공고 5월 31일까지 1차 조합원 이주비대출기간 2015년 3월2일부터 6월30일까지"
"11170-100004000","","","170006","(변경)인가고시","20150911","",""
"11170-100004000","","","170006","(변경)인가고시","20140212","",""
"11170-100004000","","","170005","(변경)인가신청","20150717","",""
"11170-100004000","","","170005","(변경)인가신청","20131127","",""
"11170-100004000","","","160005","(변경)인가","20140904","",""
"11170-100004000","","","160005","(변경)인가","20121130","",""
"11170-100004000","","","160005","(변경)인가","20120119","",""
"11170-100004000","","","160004","(변경)인가고시","20141023","",""
"11170-100004000","","","160004","(변경)인가고시","20121130","",""
"11170-100004000","","","160004","(변경)인가고시","20120120","",""
"11170-100004000","","","160002","(변경)인가신청","20140904","",""
"11170-100004000","","","145002","계약(변경)","20140418","",""
"11170-100004000","","","145002","계약(변경)","20120208","",""
"11170-100004000","","","145002","계약(변경)","20100629","",""
"11170-100004000","","","145001","업체선정","20161018","",""
"11170-100004000","","","145001","업체선정","20150717","",""
"11170-100004000","","","145001","업체선정","20150331","",""
"11170-100004000","","","145001","업체선정","20100629","",""
"11170-100004000","","","140004","(변경)승인","20100106","",""
"11170-100004000","","","140004","(변경)승인","20100106","",""
"11170-100004000","","","140003","(변경)승인신청","20091201","",""
"11170-100004000","","","130006","구역지정(변경)고시 : 서울시","20140704","효창 제4주택재개발 정비구역 변경(경미한 변경) 지정 및 지형도면 고시",""
"11170-100004000","","","130006","구역지정(변경)고시 : 서울시","20111202","효창제4주택재개발 정비구역변경 지정 및 지형도면고시",""
"11170-100004000","","","130006","구역지정(변경)고시 : 서울시","20110916","효창 제4주택재개발 정비구역 변경 지정 및 지형도면 고시",""
"11170-100004000","","","130006","구역지정(변경)고시 : 서울시","20110317","효창 제4주택재개발 정비구역 변경지정 및 지형도면고시",""
"11170-100004000","","","130006","구역지정(변경)고시 : 서울시","20061026","효창제4주택재개발구역지정",""
"11170-100004000","","","160002","(변경)인가신청","20111219","",""
"11170-100004000","","","157002","계약(변경)","20170508","",""
"11170-100004000","","","157001","업체선정","20170508","",""
"11170-100004000","","","156002","계약(변경)","20170630","",""
"11170-100004000","","","156002","계약(변경)","20160729","",""
"11170-100004000","","","156002","계약(변경)","20160620","",""
"11170-100004000","","","156002","계약(변경)","20160317","",""
"11170-100004000","","","156002","계약(변경)","20160212","",""
"11170-100004000","","","156002","계약(변경)","20140721","",""
"11170-100004000","","","156002","계약(변경)","20140513","",""
"11170-100004000","","","156002","계약(변경)","20140513","",""
"11170-100004000","","","156002","계약(변경)","20140326","",""
"11170-100004000","","","156002","계약(변경)","20111202","",""
"11170-100004000","","","156002","계약(변경)","20111202","",""
"11170-100004000","","","156002","계약(변경)","20110426","",""
"11170-100004000","","","156002","계약(변경)","20110425","",""
"11170-100004000","","","156002","계약(변경)","20110425","",""
"11170-100004000","","","156002","계약(변경)","20101111","",""
"11170-100004000","","","156002","계약(변경)","20101110","",""
"11170-100004000","","","156002","계약(변경)","20101110","",""
"11170-100004000","","","156002","계약(변경)","20101110","",""
"11170-100004000","","","156001","업체선정","20170630","",""
"11170-100004000","","","156001","업체선정","20160729","",""
"11170-100004000","","","156001","업체선정","20150921","",""
"11170-100004000","","","156001","업체선정","20140721","",""
"11170-100004000","","","156001","업체선정","20140513","",""
"11170-100004000","","","156001","업체선정","20140513","",""
"11170-100004000","","","156001","업체선정","20140326","",""
"11170-100004000","","","156001","업체선정","20111202","",""
"11170-100004000","","","156001","업체선정","20111202","",""
"11170-100004000","","","156001","업체선정","20110426","",""
"11170-100004000","","","156001","업체선정","20110425","",""
"11170-100004000","","","156001","업체선정","20110425","",""
"11170-100004000","","","156001","업체선정","20101111","",""
"11170-100004000","","","156001","업체선정","20101110","",""
"11170-100004000","","","156001","업체선정","20101110","",""
"11170-100004000","","","156001","업체선정","20101110","",""
"11170-100004000","","","155002","계약(변경)","20150924","",""
"11170-100004000","","","155002","계약(변경)","20130725","",""
"11170-100004000","","","155002","계약(변경)","20100702","",""
"11170-100004000","","","155001","업체선정","20130629","",""
"11170-100004000","","","155001","업체선정","20100702","",""
"11170-100004000","","","150003","(변경)인가","20140619","",""
"11170-100004000","","","150003","(변경)인가","20100419","",""
"11170-100004000","","","150002","(변경)인가신청","20100420","",""
"11170-100004000","","","150002","(변경)인가신청","20100419","",""
"11170-100004000","","","145002","계약(변경)","20161018","",""
"11170-100004000","","","145002","계약(변경)","20150717","",""
"11170-100004000","","","145002","계약(변경)","20141104","",""
"11170-100003006","","","140003","(변경)승인신청","20101022","",""
"11170-100003006","","","130001","주민제안 : 주민-> 자치구","20200609","청파 제1구역 주택정비형 재개발 정비사업  주민제안 입안신청",""
"11170-100003006","","","145002","계약(변경)","20091214","",""
"11170-100003006","","","145001","업체선정","20191123","",""
"11170-100003006","","","145001","업체선정","20091214","",""
"11170-100003006","","","140004","(변경)승인","20200608","",""
"11170-100003006","","","140004","(변경)승인","20190715","",""
"11170-100003006","","","140004","(변경)승인","20050812","",""
"11170-100003006","","","140004","(변경)승인","20050812","",""
"11170-100003006","","","140003","(변경)승인신청","20200305","",""
"11170-100003006","","","130003","정비구역(변경)지정안 수립 : 자치구","20200911","청파제1구역 주택정비형 재개발사업 정비구역 지정 신청에 따른 협의","○ 정비계획(안)    가. 구역명: 청파제1주택잭발정비예정구역    나. 위 치: 용산구 청파동2가 11-1번지 일대    다. 면적 : 31989.7㎡(획지1 : 26777.5㎡ 획지2: 900.0㎡ 정비기반시설 등 : 4312.2㎡)    라. 건축규모 : 지하4층 / 지상25층 8개동 774세대(임대 58세대) 연면적 112655.17㎡    마. 용적률 : 정비계획용적률 237.87% 예정법적상한용적률 249.20%     바. 협의기간 : 2020-09-11~2020-09.21 ~ 25  ○2020. 12. 10. 정비구역 지정 및 정비계획 수립(안) 관련부서 협의에 따른 조치계획 제출 ○2020. 12. 16. ~ 2020. 12. 30. : 청파제1구역 주택정비형 재개발사업 정비구역 지정 신청에 따른 재협의 ○2021. 01. 15. : 정비구역 지정 및 정비계획 수립(안) 관련부서 재협의에 따른 조치계획 제출 ○2021. 03. 10. ~ 2021. 03. 12. : 역사유산(흔적)남기기 소위원회 자문 ○2021. 03. 19. : 역사유산(흔적)남기기 소위원회 자문의견에 따른 조치계획 제출 ○2021. 04. 26. ~ 2021. 05. 04 : 시ㆍ구합동보고회의 개최(서면심의) ○2021. 06. 22. : 시ㆍ구 합동보고회의 자문의견에 따른 조치계획 제출"
